epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1661262532288,2022-08-23T15.48.52.288,2.318,-0.061,-0.122,0.000
1661262532296,2022-08-23T15.48.52.296,2.326,-0.122,-0.061,0.000
1661262532307,2022-08-23T15.48.52.307,2.337,-0.122,0.000,0.000
1661262532317,2022-08-23T15.48.52.317,2.347,-0.183,-0.061,0.000
1661262532327,2022-08-23T15.48.52.327,2.357,-0.122,0.000,0.061
1661262532337,2022-08-23T15.48.52.337,2.367,0.000,0.061,0.000
1661262532348,2022-08-23T15.48.52.348,2.378,-0.122,-0.061,-0.061
1661262532357,2022-08-23T15.48.52.357,2.387,-0.122,-0.122,0.061
1661262532367,2022-08-23T15.48.52.367,2.397,-0.122,-0.061,0.122
1661262532377,2022-08-23T15.48.52.377,2.407,-0.061,-0.122,0.000
1661262532387,2022-08-23T15.48.52.387,2.417,-0.061,-0.122,-0.061
1661262532398,2022-08-23T15.48.52.398,2.428,0.000,-0.061,0.061
1661262532408,2022-08-23T15.48.52.408,2.438,0.000,-0.061,0.061
1661262532417,2022-08-23T15.48.52.417,2.447,-0.122,-0.122,0.000
1661262532427,2022-08-23T15.48.52.427,2.457,-0.183,-0.061,0.000
1661262532437,2022-08-23T15.48.52.437,2.467,-0.122,-0.122,0.000
1661262532447,2022-08-23T15.48.52.447,2.477,-0.061,-0.061,0.061
1661262532458,2022-08-23T15.48.52.458,2.488,-0.061,-0.061,-0.061
1661262532468,2022-08-23T15.48.52.468,2.498,-0.061,-0.122,-0.061
1661262532478,2022-08-23T15.48.52.478,2.508,-0.061,-0.061,0.061
1661262532487,2022-08-23T15.48.52.487,2.517,-0.122,0.000,0.061
1661262532497,2022-08-23T15.48.52.497,2.527,0.000,0.000,0.122
1661262532507,2022-08-23T15.48.52.507,2.537,-0.061,0.000,0.000
1661262532518,2022-08-23T15.48.52.518,2.548,-0.183,-0.122,0.000
1661262532528,2022-08-23T15.48.52.528,2.558,-0.122,-0.122,0.000
1661262532538,2022-08-23T15.48.52.538,2.568,-0.061,-0.122,0.061
1661262532548,2022-08-23T15.48.52.548,2.578,-0.061,-0.061,0.000
1661262532557,2022-08-23T15.48.52.557,2.587,-0.061,-0.061,0.000
1661262532567,2022-08-23T15.48.52.567,2.597,0.000,-0.061,0.000
1661262532578,2022-08-23T15.48.52.578,2.608,0.000,0.000,0.061
1661262532588,2022-08-23T15.48.52.588,2.618,0.000,-0.122,0.061
1661262532598,2022-08-23T15.48.52.598,2.628,-0.122,-0.122,0.061
1661262532608,2022-08-23T15.48.52.608,2.638,-0.061,-0.061,0.061
1661262532617,2022-08-23T15.48.52.617,2.647,0.000,0.000,0.000
1661262532628,2022-08-23T15.48.52.628,2.658,-0.061,0.000,0.000
1661262532638,2022-08-23T15.48.52.638,2.668,-0.122,-0.061,-0.061
1661262532648,2022-08-23T15.48.52.648,2.678,-0.061,-0.122,0.000
1661262532658,2022-08-23T15.48.52.658,2.688,0.000,0.000,0.000
1661262532669,2022-08-23T15.48.52.669,2.699,-0.122,0.000,0.000
1661262532679,2022-08-23T15.48.52.679,2.709,-0.122,0.000,0.061
1661262532688,2022-08-23T15.48.52.688,2.718,-0.061,0.000,0.061
1661262532698,2022-08-23T15.48.52.698,2.728,-0.061,-0.061,0.061
1661262532708,2022-08-23T15.48.52.708,2.738,-0.122,-0.061,0.061
1661262532718,2022-08-23T15.48.52.718,2.748,-0.122,-0.122,0.122
1661262532729,2022-08-23T15.48.52.729,2.759,-0.061,-0.122,0.061
1661262532739,2022-08-23T15.48.52.739,2.769,-0.183,-0.061,0.000
1661262532748,2022-08-23T15.48.52.748,2.778,-0.122,0.000,0.000
1661262532758,2022-08-23T15.48.52.758,2.788,-0.122,-0.061,0.061
1661262532768,2022-08-23T15.48.52.768,2.798,-0.122,-0.061,0.000
1661262532778,2022-08-23T15.48.52.778,2.808,-0.061,-0.122,0.000
1661262532789,2022-08-23T15.48.52.789,2.819,-0.061,-0.122,0.061
1661262532799,2022-08-23T15.48.52.799,2.829,-0.061,-0.061,0.061
1661262532809,2022-08-23T15.48.52.809,2.839,-0.122,0.061,0.061
1661262532818,2022-08-23T15.48.52.818,2.848,-0.122,-0.061,0.000
1661262532828,2022-08-23T15.48.52.828,2.858,-0.061,-0.122,0.000
1661262532838,2022-08-23T15.48.52.838,2.868,-0.183,-0.122,0.061
1661262532849,2022-08-23T15.48.52.849,2.879,-0.122,-0.061,0.061
1661262532859,2022-08-23T15.48.52.859,2.889,-0.061,-0.061,0.000
1661262532869,2022-08-23T15.48.52.869,2.899,-0.061,-0.122,0.061
1661262532878,2022-08-23T15.48.52.878,2.908,-0.061,-0.061,0.061
1661262532888,2022-08-23T15.48.52.888,2.918,0.000,-0.122,0.000
1661262532898,2022-08-23T15.48.52.898,2.928,-0.122,-0.122,0.000
1661262532909,2022-08-23T15.48.52.909,2.939,-0.183,-0.122,0.061
1661262532919,2022-08-23T15.48.52.919,2.949,-0.061,-0.061,0.061
1661262532929,2022-08-23T15.48.52.929,2.959,-0.061,-0.061,0.061
1661262532938,2022-08-23T15.48.52.938,2.968,-0.061,-0.061,0.122
1661262532948,2022-08-23T15.48.52.948,2.978,-0.061,-0.061,0.061
1661262532959,2022-08-23T15.48.52.959,2.989,0.000,0.000,-0.061
1661262532969,2022-08-23T15.48.52.969,2.999,-0.061,0.000,0.061
1661262532979,2022-08-23T15.48.52.979,3.009,-0.061,-0.122,0.000
1661262532989,2022-08-23T15.48.52.989,3.019,-0.122,-0.061,0.061
1661262533000,2022-08-23T15.48.53.000,3.030,-0.061,0.000,0.122
1661262533008,2022-08-23T15.48.53.008,3.038,-0.122,-0.061,0.061
1661262533019,2022-08-23T15.48.53.019,3.049,-0.122,-0.061,0.000
1661262533029,2022-08-23T15.48.53.029,3.059,-0.061,-0.061,0.000
1661262533039,2022-08-23T15.48.53.039,3.069,-0.122,-0.061,-0.061
1661262533049,2022-08-23T15.48.53.049,3.079,-0.061,0.000,-0.061
1661262533060,2022-08-23T15.48.53.060,3.090,-0.122,-0.061,0.061
1661262533070,2022-08-23T15.48.53.070,3.100,-0.122,-0.061,0.061
1661262533079,2022-08-23T15.48.53.079,3.109,-0.061,0.000,0.000
1661262533089,2022-08-23T15.48.53.089,3.119,-0.122,-0.061,0.000
1661262533099,2022-08-23T15.48.53.099,3.129,-0.122,-0.061,0.061
1661262533109,2022-08-23T15.48.53.109,3.139,-0.122,-0.061,0.061
1661262533120,2022-08-23T15.48.53.120,3.150,-0.122,-0.122,0.000
1661262533130,2022-08-23T15.48.53.130,3.160,-0.122,-0.122,0.061
1661262533139,2022-08-23T15.48.53.139,3.169,-0.061,-0.061,0.061
1661262533149,2022-08-23T15.48.53.149,3.179,-0.122,-0.061,0.061
1661262533159,2022-08-23T15.48.53.159,3.189,-0.061,-0.122,0.061
1661262533169,2022-08-23T15.48.53.169,3.199,-0.122,-0.061,-0.061
1661262533180,2022-08-23T15.48.53.180,3.210,-0.183,-0.061,0.061
1661262533190,2022-08-23T15.48.53.190,3.220,-0.061,-0.061,0.061
1661262533200,2022-08-23T15.48.53.200,3.230,-0.061,-0.122,0.000
1661262533209,2022-08-23T15.48.53.209,3.239,-0.122,-0.122,0.061
1661262533219,2022-08-23T15.48.53.219,3.249,-0.061,-0.061,0.000
1661262533230,2022-08-23T15.48.53.230,3.260,-0.122,-0.061,0.061
1661262533240,2022-08-23T15.48.53.240,3.270,-0.122,-0.061,0.061
1661262533250,2022-08-23T15.48.53.250,3.280,-0.183,-0.061,0.061
1661262533260,2022-08-23T15.48.53.260,3.290,-0.061,-0.061,0.061
1661262533269,2022-08-23T15.48.53.269,3.299,0.000,-0.061,0.061
1661262533279,2022-08-23T15.48.53.279,3.309,0.000,0.000,0.061
1661262533290,2022-08-23T15.48.53.290,3.320,-0.061,-0.183,0.000
1661262533300,2022-08-23T15.48.53.300,3.330,-0.122,-0.061,0.000
1661262533310,2022-08-23T15.48.53.310,3.340,0.000,0.000,0.000
1661262533320,2022-08-23T15.48.53.320,3.350,-0.122,-0.122,0.000
1661262533331,2022-08-23T15.48.53.331,3.361,-0.061,-0.061,-0.061
1661262533339,2022-08-23T15.48.53.339,3.369,-0.122,-0.061,0.061
1661262533350,2022-08-23T15.48.53.350,3.380,-0.061,-0.061,0.061
1661262533360,2022-08-23T15.48.53.360,3.390,0.061,0.000,0.061
1661262533370,2022-08-23T15.48.53.370,3.400,0.000,0.000,0.000
1661262533380,2022-08-23T15.48.53.380,3.410,-0.061,-0.061,0.000
1661262533391,2022-08-23T15.48.53.391,3.421,-0.061,-0.061,0.061
1661262533399,2022-08-23T15.48.53.399,3.429,-0.061,0.000,0.000
1661262533410,2022-08-23T15.48.53.410,3.440,-0.061,-0.061,0.000
1661262533420,2022-08-23T15.48.53.420,3.450,-0.122,-0.061,0.061
1661262533430,2022-08-23T15.48.53.430,3.460,-0.183,-0.061,0.000
1661262533440,2022-08-23T15.48.53.440,3.470,0.000,-0.061,0.061
1661262533451,2022-08-23T15.48.53.451,3.481,-0.061,-0.061,-0.061
1661262533461,2022-08-23T15.48.53.461,3.491,0.061,0.000,0.122
1661262533470,2022-08-23T15.48.53.470,3.500,0.000,-0.061,0.122
1661262533480,2022-08-23T15.48.53.480,3.510,-0.061,-0.122,0.061
1661262533490,2022-08-23T15.48.53.490,3.520,-0.122,0.000,0.000
1661262533501,2022-08-23T15.48.53.501,3.531,-0.061,-0.061,0.000
1661262533511,2022-08-23T15.48.53.511,3.541,-0.061,-0.061,0.061
1661262533521,2022-08-23T15.48.53.521,3.551,0.000,-0.061,0.000
